"Pais","ISO3","Code","BaseN","Cod_Proceso","EstadoProceso","DescProceso","Moneda","Monto","Fecha","Digito"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Lámparas infrarrojas","DOP",1148137.5,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Tomas o centros de medidores","DOP",14868000,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Conectores de cables eléctricos","DOP",205585.38,"2024/06/23 20:04:15","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Aislantes eléctricos","DOP",13870.6,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Aislantes eléctricos","DOP",5488843.02,"2024/06/23 20:04:15","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Aislantes eléctricos","DOP",1950645.4,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Aislantes eléctricos","DOP",432367.36,"2024/06/23 20:04:15","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Accesorios del panel de control o distribución","DOP",503381.76,"2024/06/23 20:04:15","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Accesorios del panel de control o distribución","DOP",22047,"2024/06/23 20:04:15","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Tornillos de anclaje","DOP",67435.2,"2024/06/23 20:04:15","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Tornillos de anclaje","DOP",27682.28,"2024/06/23 20:04:15","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Tornillos de anclaje","DOP",8979,"2024/06/23 20:04:15","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Accesorios del panel de control o distribución","DOP",14117,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Aislantes eléctricos","DOP",124211.52,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Accesorios del panel de control o distribución","DOP",84813,"2024/06/23 20:04:15","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Tornillos de anclaje","DOP",2204,"2024/06/23 20:04:15","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Lámparas incandescentes","DOP",26709280,"2024/06/23 20:04:15","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Fusibles de clase","DOP",4342.4,"2024/06/23 20:04:15","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Cable de redes","DOP",1063290,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Cable de redes","DOP",3928460,"2024/06/23 20:04:15","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Cable de redes","DOP",14496000,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Cable de redes","DOP",4036160.83,"2024/06/23 20:04:15","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Cable de redes","DOP",1040800,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0002","Proceso adjudicado y celebrado","Cable de redes","DOP",13259000,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Accesorios del panel de control o distribución","DOP",19892950,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Grapas para cables","DOP",504000,"2024/06/23 20:04:15","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Cinta aislante eléctrica","DOP",100000,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Pernos de anclaje","DOP",2777600,"2024/06/23 20:04:15","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Kits de empalme de cables","DOP",118400,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Conectores de cables eléctricos","DOP",84633.84,"2024/06/23 20:04:15","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Terminales de cable o alambre","DOP",33922.98,"2024/06/23 20:04:15","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Conectores de cables eléctricos","DOP",723250,"2024/06/23 20:04:15","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDEESTE-MAE-PEEN-2022-0003","Proceso adjudicado y celebrado","Soportes para accesorios eléctricos","DOP",1323335.52,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Alumbrado de la vía pública","DOP",31905807,"2024/06/23 20:04:15","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Conectores de soporte posterior","DOP",4890000,"2024/06/23 20:04:15","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Conectores de soporte posterior","DOP",1387164,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Conectores de soporte posterior","DOP",175450,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Transformadores de instrumentos","DOP",1265922.2,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Postes de cemento o concreto","DOP",1309590.8,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Postes de cemento o concreto","DOP",1235027.7,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Postes de cemento o concreto","DOP",908233.8,"2024/06/23 20:04:15","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Postes de cemento o concreto","DOP",1135386.6,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0001","Proceso adjudicado y celebrado","Conectores de soporte posterior","DOP",1557165,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0002","Cancelado","Alumbrado de la vía pública","DOP",19235904,"2024/06/23 20:04:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0002","Cancelado","Alumbrado de la vía pública","DOP",24969762,"2024/06/23 20:04:15","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0002","Cancelado","Conectores de soporte posterior","DOP",7638400,"2024/06/23 20:04:15","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0002","Cancelado","Transformadores de instrumentos","DOP",6418961.6,"2024/06/23 20:04:15","6"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - nivel de objeto (procurement-process-item-level.csv)","EDESUR-MAE-PEEN-2022-0002","Cancelado","Transformadores de instrumentos","DOP",3177473,"2024/06/23 20:04:15","3"
