CODIGO_UNIDAD_COMPRA,UNIDAD_COMPRA,CODIGO_PROCESO,ID_ADJUDICACION,ID_OFERTA,ID_EVALUACION_OFERTA,CODIGO_CONTRATO,RPE,RAZON_SOCIAL,OBJETO_CONTRATO,CARATULA,ESTADO_ADJUDICACION,ESTADO_CONTRATO,FECHA_ADJUDICACION,FECHA_CONFIRMACION_ADJUDICACION,FECHA_APROBACION,FECHA_NOTIFICACION_PROVEEDOR,FECHA_FIRMA_CONTRATO,FECHA_INICIO_CONTRATO,FECHA_FIN_CONTRATO,FECHA_INICIO_ENTREGA,FECHA_FIN_ENTREGA,MONEDA,VALOR_CONTRATADO,METODO_PAGO,PLAZO_PAGO_FACTURA,FECHA_ULTIMA_MODIFICACION,URL_CONTRATO,ESTADO_PROCESO,CODIGO_MODALIDAD,MODALIDAD,TIPO_EXCEPCION,URL,RAZON_SOCIAL_RPE,NUMERO_DOCUMENTO,TIPO_DOCUMENTO,GENERO,TIPO_PERSONA,FORMA_JURIDICA,ES_MIPYME,CERTIFICACION_MICM,CLASIFICACION_EMPRESARIAL,CLASIFICACION_EMPRESARIAL_2,MUNICIPIO,PROVINCIA,REGION,MACROREGION,PAIS,CLASIFICACION_RPE,DETALLE_EXCEPCION,CONTRATO_MIPYME,FECHA_ACTUALIZACION
815,Empresa Distribuidora de Electricidad del Sur,EDESUR-MAE-PEEN-2022-0001,DO1.AWD.1287601,DO1.RPL.3322120,DO1.RANL.1283819,EDESUR-2022-00345,3183,"Punto Market, SRL",Bienes,Adquisición de Materiales Eléctricos para resolución de averías y mantenimiento de redes en estado de emergencia,Confirmada y enviada,Activo,21:53.0,11:06.4,null,22:25.4,21:06.4,00:00.0,00:00.0,00:00.0,00:00.0,DOP,3174814,Transferencia,60 días,22:24.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1477602&AwardContractDetailId=417224,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1159627,"Punto Market, SRL",130111911,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
815,Empresa Distribuidora de Electricidad del Sur,EDESUR-MAE-PEEN-2022-0001,DO1.AWD.1287601,DO1.RPL.3316154,DO1.RANL.1284439,EDESUR-2022-00350,1625,"J J Electric, SA",Bienes,Adquisición de Materiales Eléctricos para resolución de averías y mantenimiento de redes en estado de emergencia,Confirmada y enviada,Activo,21:53.0,11:06.4,null,28:54.9,28:17.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,1447813,Transferencia,60 días,28:54.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1477702&AwardContractDetailId=417229,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1159627,"J J Electric, SA",101725494,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
815,Empresa Distribuidora de Electricidad del Sur,EDESUR-MAE-PEEN-2022-0001,DO1.AWD.1287601,DO1.RPL.3322123,DO1.RANL.1283822,EDESUR-2022-00353,39703,"Khalicco Investments, SRL",Bienes,Adquisición de Materiales Eléctricos para resolución de averías y mantenimiento de redes en estado de emergencia,Confirmada y enviada,Rescindido,21:53.0,11:06.4,null,53:57.5,53:13.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,3292200,Transferencia,60 días,12:42.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1477801&AwardContractDetailId=417232,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1159627,"Khalicco Investments, SRL",131048447,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
718,"Empresa Distribuidora de Electricidad del Este, S.A.",EDEESTE-MAE-PEEN-2022-0001,DO1.AWD.1245555,DO1.RPL.3175731,DO1.RANL.1223573,EDEESTE-2022-00071,19621,"Protección Integral SOS, SRL",Bienes,Compra de Equipos de Protección - Plan de Contingencia emergencia Huracán Fiona,Confirmada y enviada,Cerrado,23:17.5,45:18.5,null,30:20.6,29:12.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,885000,Transferencia,60 días,00:42.2,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1426156&AwardContractDetailId=386388,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1132427,"Protección Integral SOS, SRL",130476683,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,SANTO DOMINGO OESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
718,"Empresa Distribuidora de Electricidad del Este, S.A.",EDEESTE-MAE-PEEN-2022-0001,DO1.AWD.1245555,DO1.RPL.3174792,DO1.RANL.1223564,EDEESTE-2022-00072,73014,"Brimarge Group, SRL",Bienes,Compra de Equipos de Protección - Plan de Contingencia emergencia Huracán Fiona,Confirmada y enviada,Cerrado,23:17.5,45:18.5,null,18:16.0,17:20.2,00:00.0,00:00.0,00:00.0,00:00.0,DOP,1231920,Cheque,60 días,23:05.1,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1426542&AwardContractDetailId=386389,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1132427,"Brimarge Group, SRL",131695256,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Pequeña empresa,emergencia,True,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0002,DO1.AWD.1269541,DO1.RPL.3261594,DO1.RANL.1259042,INDRHI-2022-00909,40434,"EXCON, SA",Servicios,SERVICIOS DE ALQUILER DE EQUIPOS PESADOS PARA SUBSANAR LOS PROBLEMAS DE EMERGENCIA CAUSADOS POR EL PASO DEL HURACÁN FIONA. LOTE 3,Confirmada y enviada,Activo,05:17.6,13:11.3,null,40:45.2,39:30.1,00:00.0,00:00.0,00:00.0,00:00.0,DOP,15131340,Transferencia,30 días,40:41.2,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1455936&AwardContractDetailId=398109,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144403,"EXCON, SA",130102414,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1272130,DO1.RPL.3266616,DO1.RANL.1262123,INDRHI-2022-00919,44893,"Constructora Sabas Féliz & Asociados, SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA. LOTE 10",Confirmada y enviada,Activo,34:00.7,44:04.5,null,21:27.2,20:40.6,45:00.0,45:00.0,45:00.0,45:00.0,DOP,48597704,Transferencia,30 días,21:26.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458836&AwardContractDetailId=399341,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Constructora Sabas Féliz & Asociados, SRL",131177255,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1271932,DO1.RPL.3266733,DO1.RANL.1262119,INDRHI-2022-00922,12882,"Constructora Yunes, SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA.",Confirmada y enviada,Activo,43:16.6,45:07.9,null,15:58.2,15:20.3,20:00.0,20:00.0,20:00.0,20:00.0,DOP,66465475,Transferencia,30 días,15:56.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458901&AwardContractDetailId=399395,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Constructora Yunes, SRL",130013225,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1271827,DO1.RPL.3266611,DO1.RANL.1262118,INDRHI-2022-00916,79061,Constructora Guasa SRL,Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA. LOTE 6: Adecuación de 600ml del rio Yabón, construccion de 400 ml de gaviones en tramos discontinuos, adecuación cañada Maria Teresa en 2,500 ml y construcción alcantarilla doble de cajón en el cruce Carretera Caño Hondo",Confirmada y enviada,Activo,17:26.9,41:47.5,null,23:23.5,22:43.5,30:00.0,30:00.0,30:00.0,30:00.0,DOP,138103688,Transferencia,30 días,23:23.3,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458832&AwardContractDetailId=399311,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,Constructora Guasa SRL,131856022,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0002,DO1.AWD.1269124,DO1.RPL.3261591,DO1.RANL.1259050,INDRHI-2022-00908,10933,"Compañía Dominicana de la Construccion, CODOCON, SRL",Servicios,ALQUILER DE EQUIPOS PESADOS PARA SUBSANAR LOS PROBLEMAS DE EMERGENCIA CAUSADOS POR EL PASO DEL HURACÁN FIONA. LOTE 2.,Confirmada y enviada,Activo,00:29.4,17:00.3,null,18:11.3,17:26.3,30:00.0,30:00.0,30:00.0,30:00.0,DOP,12472359,Transferencia,30 días,18:06.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1455842&AwardContractDetailId=398113,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144403,"Compañía Dominicana de la Construccion, CODOCON, SRL",101177871,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1271925,DO1.RPL.3267907,DO1.RANL.1262120,INDRHI-2022-00920,7294,"Cocivilca, SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA. LOTE 12",Confirmada y enviada,Activo,49:13.3,59:35.9,null,08:12.5,07:24.7,15:00.0,15:00.0,15:00.0,15:00.0,DOP,43208963,Transferencia,30 días,08:11.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458230&AwardContractDetailId=399354,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Cocivilca, SRL",101554347,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Micro empresa,emergencia,True,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1272018,DO1.RPL.3266500,DO1.RANL.1262122,INDRHI-2022-00915,16561,"Triptica Arquitectura e Ingeniería, SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA. LOTE 5: Adecuación en el rio Magua de 600.00 ml, entre la e-2+100 y la e-2+740, construcción de obras complementarias en Hato Mayor y enrocado de protección en playa Acapulco, Sabana de la Mar.",Confirmada y enviada,Activo,29:55.9,13:00.5,null,05:22.4,04:53.8,30:00.0,30:00.0,30:00.0,30:00.0,DOP,104848085,Transferencia,30 días,05:22.2,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458324&AwardContractDetailId=399290,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Triptica Arquitectura e Ingeniería, SRL",130692386,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Micro empresa,emergencia,True,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1271832,DO1.RPL.3267918,DO1.RANL.1262117,INDRHI-2022-00917,3377,"Constructora J.M., SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA. LOTE 8",Confirmada y enviada,Activo,49:31.3,04:59.7,null,08:48.7,08:17.8,30:00.0,30:00.0,30:00.0,30:00.0,DOP,152069724,Transferencia,30 días,08:48.5,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458336&AwardContractDetailId=399325,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Constructora J.M., SRL",101735279,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,null,emergencia,False,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1272237,DO1.RPL.3266726,DO1.RANL.1262121,INDRHI-2022-00921,18148,"Construcciones Servicios y Diseños Civiles Dominic JAPT, SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA. LOTE 13",Confirmada y enviada,Activo,03:00.0,40:40.1,null,00:06.5,57:06.1,10:00.0,10:00.0,10:00.0,10:00.0,DOP,51053562,Transferencia,30 días,00:06.3,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458347&AwardContractDetailId=399387,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Construcciones Servicios y Diseños Civiles Dominic JAPT, SRL",130847274,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1272335,DO1.RPL.3267910,DO1.RANL.1262124,INDRHI-2022-00918,40434,"EXCON, SA",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA.",Confirmada y enviada,Activo,08:44.1,31:13.4,null,43:02.7,41:20.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,38334362,Transferencia,30 días,43:02.0,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458339&AwardContractDetailId=399335,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"EXCON, SA",130102414,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,False,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1272015,DO1.RPL.3267920,DO1.RANL.1262113,INDRHI-2022-00914,59891,"Servicios Multiples 4KML, SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA.",Confirmada y enviada,Activo,41:25.0,13:42.7,null,14:23.7,13:31.4,30:00.0,30:00.0,30:00.0,30:00.0,DOP,8314165,Transferencia,30 días,14:23.3,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458524&AwardContractDetailId=399245,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Servicios Multiples 4KML, SRL",131383752,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Micro empresa,emergencia,True,25:11.6
640,Instituto Nacional de Recursos Hidráulicos,INDRHI-MAE-PEEN-2022-0001,DO1.AWD.1272313,DO1.RPL.3266191,DO1.RANL.1262116,INDRHI-2022-00913,20195,"Ingenieros Sanitarios Asociados, SRL",Obras,"REHABILITACIONES, READECUACIONES Y REPARACIONES DE INFRAESTRUCTURAS AFECTADAS POR EL HURACAN FIONA.",Confirmada y enviada,Activo,11:10.2,39:07.2,null,22:44.9,21:50.3,00:00.0,00:00.0,00:00.0,00:00.0,DOP,21652033,Transferencia,30 días,22:43.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458811&AwardContractDetailId=399232,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144414,"Ingenieros Sanitarios Asociados, SRL",101061812,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
635,Instituto Nacional de Aguas Potables y Alcantarillados,INAPA-MAE-PEEN-2022-0001,DO1.AWD.1280009,DO1.RPL.3297035,DO1.RANL.1273371,INAPA-2022-00438,238,"Gulfstream Petroleum Dominicana, S de RL",Servicios,ADQUISICION DE COMBUSTIBLE A GRANEL PARA SER UTILIZADOS EN LOS EQUIPOS PARA REALIZAR LOS TRABAJOS EN LAS PROVICIAS AFECTADAS POR EL HURACNA FIONA,Confirmada y enviada,Cerrado,08:33.0,38:31.3,null,15:13.8,15:12.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,3375400,Transferencia,30 días,41:32.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1467422&AwardContractDetailId=412881,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145455,"Gulfstream Petroleum Dominicana, S de RL",101008492,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,Gran empresa,Gran empresa,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Gran empresa,emergencia,False,25:11.6
635,Instituto Nacional de Aguas Potables y Alcantarillados,INAPA-MAE-PEEN-2022-0003,DO1.AWD.1293138,DO1.RPL.3337331,DO1.RANL.1290025,INAPA-2022-00493,86892,"Importaciones y Servicios Méndez & Casado, SRL",Bienes,"ADQUISICIÓN DE TRANSFORMADORES, MOTORES ELÉCTRICOS Y BOMBAS PARA SER UTILIZADOS EN LAS CORRECCIONES DE DAÑOS PROVOCADOS POR EL HURACÁN FIONA EN DIFERENTES PROVINCIAS DEL PAÍS",Confirmada y enviada,Activo,39:43.4,59:08.6,null,50:41.7,46:30.4,00:00.0,00:00.0,00:00.0,00:00.0,DOP,1251744,Transferencia,60 días,50:39.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1484561&AwardContractDetailId=420217,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145161,"Importaciones y Servicios Méndez & Casado, SRL",131993852,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,SANTO DOMINGO ESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Micro empresa,emergencia,True,25:11.6
633,Instituto Estabilización de Precios,INESPRE-MAE-PEEN-2022-0001,DO1.AWD.1272206,DO1.RPL.3246365,DO1.RANL.1257990,INESPRE-2022-00304,85782,"Nelide Group, SRL",Bienes,"Adquisición de 125,000 Combos Alimenticios para los programas que desarrolla la Institución en las zonas afectadas por el huracán Fiona",Confirmada y enviada,Cerrado,09:19.3,18:57.5,null,56:15.0,56:09.0,00:00.0,00:00.0,00:00.0,00:00.0,DOP,23726000,Cheque,30 días,03:50.3,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1458208&AwardContractDetailId=399293,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144561,"Nelide Group, SRL",132070615,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
633,Instituto Estabilización de Precios,INESPRE-MAE-PEEN-2022-0002,DO1.AWD.1271342,DO1.RPL.3248141,DO1.RANL.1259084,INESPRE-2022-00310,31595,"Hispaniola Grain, SRL",Bienes,Adquisición de Alimentos crudos para los programas que desarrolla la Institución en las zonas afectadas por el huracán fiona,Confirmada y enviada,Rescindido,16:35.8,17:40.2,null,53:24.8,47:48.7,30:00.0,00:00.0,00:00.0,00:00.0,DOP,4565000,Cheque,30 días,51:21.3,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1460410&AwardContractDetailId=399955,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1144675,"Hispaniola Grain, SRL",130431991,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,MIPYME Mujer - Mediana empresa,emergencia,True,25:11.6
